Timestamp,Shipping Country,Product Category,Product Name,Rating,Review Content,Fulfillment Status,Order Value
2025-07-22,Canada,Beauty,Moisturizing Cream,5,Great Moisturizing Cream! Exactly as described and worth every penny.,Pending,115.28
2024-09-06,UK,Electronics,Mechanical Keyboard,5,A premium Mechanical Keyboard with impressive performance.,Fulfilled,167.63
2025-06-23,Australia,Kitchen,Chef Knife,1,"The Chef Knife broke within days, horrible quality.",Fulfilled,484.68
2024-12-03,Australia,Home,Rice Cooker,2,"Terrible quality Rice Cooker, felt like a waste of money.",Fulfilled,329.08
2025-03-15,Canada,Sports,Yoga Mat,2,The Yoga Mat is overpriced for such cheap material.,Pending,159.96
2025-07-25,Canada,Kitchen,Electric Mixer,5,"The Electric Mixer is perfect for my needs, amazing craftsmanship.",Pending,219.6
2024-10-20,Canada,Sports,Football,1,The Football feels cheap and unreliable.,Pending,140.3
2024-09-29,Australia,Shoes,Sneakers,3,"Not bad, but the Sneakers is also not great.",Fulfilled,267.93
2025-04-22,Canada,Accessories,Wallet,4,"Very happy with the Wallet, fits perfectly and great value for money.",Pending,490.96
2025-03-16,USA,Clothing,Cargo Pants,3,"The Cargo Pants is nothing special, just average.",Fulfilled,108.9
2024-10-10,Australia,Shoes,Canvas Shoes,4,Everything about this Canvas Shoes screams quality!,Pending,195.33
2025-03-07,Canada,Accessories,Silk Scarf,4,"Fast shipping and great quality Silk Scarf, could not be happier.",Fulfilled,139.86
2025-03-31,UK,Shoes,Flip Flops,1,"Terrible quality Flip Flops, felt like a waste of money.",Pending,223.03
2024-11-07,Canada,Clothing,Formal Shirt,1,The Formal Shirt arrived late and was not as described.,Fulfilled,112.84
2024-10-06,Canada,Accessories,Keychain,3,The Keychain does the job but lacks a premium feel.,Pending,357.2
2025-03-01,USA,Kitchen,Measuring Cup Set,3,"The Measuring Cup Set is just fine, delivery took longer than expected.",Pending,471.27
2025-07-26,Canada,Kitchen,Water Bottle,1,"Totally not worth it, the Water Bottle is a disaster.",Pending,376.23
2024-11-28,Australia,Sports,Tennis Racket,1,The Tennis Racket is overpriced for such cheap material.,Fulfilled,443.23
2025-05-02,USA,Kitchen,Measuring Cup Set,4,The Measuring Cup Set looks amazing and is really sturdy.,Canceled,330.45
2025-03-30,Australia,Clothing,Cargo Pants,4,"Fast shipping and great quality Cargo Pants, could not be happier.",Canceled,369.1
2025-07-13,UK,Beauty,Shampoo,4,A premium Shampoo with impressive performance.,Pending,350.2
2025-01-11,Canada,Accessories,Backpack,3,The Backpack is fine but not worth the price in my opinion.,Fulfilled,12.29
2025-06-13,USA,Electronics,Smartwatch,2,"Worst experience ever, the Smartwatch is a scam.",Pending,364.36
2025-06-21,UK,Clothing,Wool Sweater,2,"The Wool Sweater is flimsy and uncomfortable, regret buying it.",Fulfilled,261.38
2025-06-15,UK,Sports,Running Shorts,1,"Received the wrong Running Shorts, very disappointed.",Pending,215.35
2025-01-24,Australia,Kitchen,Electric Mixer,4,Best purchase ever! The Electric Mixer is worth every cent.,Canceled,200.26
2024-10-18,Australia,Home,Microwave Oven,3,"It's okay, the Microwave Oven does the job but quality could be better.",Pending,295.86
2025-06-11,UK,Beauty,Sunscreen,3,"Got what I ordered, the Sunscreen is okay.",Pending,245.16
2024-11-29,Australia,Home,Air Purifier,5,"Very happy with the Air Purifier, fits perfectly and great value for money.",Fulfilled,143.3
2024-10-29,Australia,Home,Rice Cooker,3,"The Rice Cooker is decent, not too bad but nothing extraordinary.",Pending,182.9
2025-07-21,USA,Home,Microwave Oven,5,"Fast shipping and great quality Microwave Oven, could not be happier.",Pending,445.92
2024-10-05,UK,Clothing,Formal Shirt,4,"Absolutely love the Formal Shirt, excellent quality and fast delivery.",Fulfilled,160.88
2025-07-04,Australia,Sports,Cycling Helmet,4,A premium Cycling Helmet with impressive performance.,Pending,47.76
2025-04-20,Canada,Home,Coffee Maker,5,"The Coffee Maker is stylish and comfortable, I wear it every day.",Pending,209.1
2024-08-24,USA,Clothing,Polo Shirt,3,"Mediocre experience overall, the Polo Shirt is serviceable.",Fulfilled,425.08
2025-05-09,Canada,Home,Coffee Maker,4,Everything about this Coffee Maker screams quality!,Fulfilled,254.45
2025-02-14,UK,Home,Rice Cooker,3,"Meh experience with the Rice Cooker, nothing memorable.",Pending,88.79
2024-12-07,Australia,Kitchen,Water Bottle,1,The Water Bottle is uncomfortable and poorly made.,Canceled,124.3
2025-06-29,USA,Electronics,Tablet Cover,1,"Totally not worth it, the Tablet Cover is a disaster.",Fulfilled,227.46
2024-11-15,Canada,Accessories,Sunglasses,1,"Disappointed with the Sunglasses, customer support unhelpful.",Pending,24.7
2025-05-12,Canada,Kitchen,Blender Jar,5,"The Blender Jar arrived on time and works perfectly, highly recommend.",Canceled,415.19
2025-02-27,UK,Shoes,Climbing Boots,1,"The Climbing Boots stopped working after just one use, very frustrating.",Fulfilled,471.24
2024-09-25,USA,Clothing,Denim Jeans,4,"The Denim Jeans came earlier than expected, amazing service.",Canceled,322.07
2025-03-17,UK,Sports,Swimming Goggles,4,"Fast shipping and great quality Swimming Goggles, could not be happier.",Canceled,184.49
2024-11-09,USA,Clothing,Hoodie,2,"Disappointed with the Hoodie, customer support unhelpful.",Canceled,100.42
2024-09-14,USA,Beauty,Moisturizing Cream,5,"Very happy with the Moisturizing Cream, fits perfectly and great value for money.",Fulfilled,74.33
2025-07-11,USA,Kitchen,Electric Mixer,2,"Totally not worth it, the Electric Mixer is a disaster.",Fulfilled,429.04
2024-12-19,USA,Accessories,Keychain,4,"Absolutely love the Keychain, excellent quality and fast delivery.",Pending,380.65
2024-11-24,UK,Clothing,Denim Jeans,2,"The Denim Jeans came damaged, packaging was horrible.",Fulfilled,414.44
2024-10-29,Canada,Clothing,Cotton T-Shirt,5,"Superb quality on the Cotton T-Shirt, packaging was also great.",Pending,290.74
2024-11-08,USA,Beauty,Face Mask,4,"Very happy with the Face Mask, fits perfectly and great value for money.",Fulfilled,497.29
2025-07-03,UK,Clothing,Denim Jeans,5,"Loved the color and style of the Denim Jeans, perfect buy.",Pending,169.77
2025-06-17,UK,Kitchen,Electric Mixer,2,"Awful experience, will never buy this Electric Mixer again.",Pending,135.32
2024-08-28,Canada,Beauty,Hair Dryer,4,"The Hair Dryer is stylish and comfortable, I wear it every day.",Fulfilled,100.09
2025-04-18,Canada,Electronics,Portable Charger,1,"Awful experience, will never buy this Portable Charger again.",Fulfilled,478.4
2024-12-25,Canada,Home,Coffee Maker,1,The Coffee Maker arrived late and was not as described.,Pending,73.63
2025-04-22,Canada,Kitchen,Chef Knife,5,"Excellent purchase, the Chef Knife feels premium and durable.",Canceled,77.25
2025-06-22,Canada,Kitchen,Cutting Board,4,"The Cutting Board exceeded my expectations, will definitely buy again!",Pending,336.96
2025-07-21,Australia,Kitchen,Stainless Steel Cookware Set,3,The Stainless Steel Cookware Set is fine but not worth the price in my opinion.,Canceled,341.92
2024-10-29,USA,Kitchen,Water Bottle,1,"The Water Bottle broke within days, horrible quality.",Pending,479.84
2025-01-15,UK,Sports,Basketball,5,"The Basketball exceeded my expectations, will definitely buy again!",Fulfilled,361.92
2024-12-01,Australia,Home,Coffee Maker,1,"The Coffee Maker stopped working after just one use, very frustrating.",Fulfilled,27.23
2025-07-23,USA,Kitchen,Cutting Board,2,"The Cutting Board came damaged, packaging was horrible.",Pending,472.56
2025-07-17,USA,Electronics,Smartwatch,1,"Bad experience, the Smartwatch came with missing parts.",Fulfilled,171.47
2024-12-17,Australia,Sports,Basketball,1,"Awful experience, will never buy this Basketball again.",Fulfilled,264.11
2024-10-06,Canada,Accessories,Silk Scarf,3,"The Silk Scarf is decent, not too bad but nothing extraordinary.",Canceled,307.64
2025-03-11,Canada,Kitchen,Electric Mixer,5,"Loved the color and style of the Electric Mixer, perfect buy.",Fulfilled,385.76
2025-03-19,Australia,Kitchen,Electric Mixer,2,"The Electric Mixer stopped working after just one use, very frustrating.",Fulfilled,303.83
2025-05-29,UK,Beauty,Hair Dryer,3,"The Hair Dryer is just fine, delivery took longer than expected.",Pending,291.74
2024-09-29,Australia,Kitchen,Stainless Steel Cookware Set,3,"The Stainless Steel Cookware Set is acceptable, but I expected slightly better packaging.",Fulfilled,397.01
2025-04-09,Canada,Sports,Yoga Mat,2,"Awful experience, will never buy this Yoga Mat again.",Canceled,112.84
2025-02-24,UK,Home,Toaster,1,"Totally not worth it, the Toaster is a disaster.",Pending,471.73
2024-10-30,Canada,Accessories,Umbrella,3,The Umbrella is fine but not worth the price in my opinion.,Fulfilled,68.87
2025-05-17,Australia,Beauty,Face Mask,5,A premium Face Mask with impressive performance.,Pending,128.86
2024-08-01,UK,Beauty,Moisturizing Cream,1,"Awful experience, will never buy this Moisturizing Cream again.",Fulfilled,124.92
2025-04-17,UK,Kitchen,Measuring Cup Set,3,"The Measuring Cup Set is acceptable, but I expected slightly better packaging.",Canceled,379.54
2025-02-07,USA,Accessories,Backpack,1,The Backpack feels cheap and unreliable.,Canceled,183.98
2025-06-15,Canada,Shoes,Canvas Shoes,5,"The Canvas Shoes is stylish and comfortable, I wear it every day.",Canceled,436.38
2024-12-15,Canada,Kitchen,Coffee Grinder,3,The Coffee Grinder is fine but not worth the price in my opinion.,Fulfilled,398.05
2024-09-02,Canada,Sports,Running Shorts,3,The Running Shorts does the job but lacks a premium feel.,Fulfilled,260.99
2024-12-08,Australia,Accessories,Wrist Watch,3,"Got what I ordered, the Wrist Watch is okay.",Fulfilled,114.96
2025-03-28,UK,Electronics,Laptop Bag,4,"Superb quality on the Laptop Bag, packaging was also great.",Pending,459.9
2025-05-26,Canada,Clothing,Formal Shirt,2,Customer service ignored my complaint about the Formal Shirt.,Fulfilled,293.79
2024-10-10,Australia,Home,Blender,5,"Highly satisfied, the Blender works even better than advertised.",Fulfilled,159.09
2024-10-13,Canada,Home,Ceiling Fan,2,"The Ceiling Fan broke within days, horrible quality.",Canceled,104.96
2025-05-25,USA,Electronics,Smartphone Case,1,"Disappointed with the Smartphone Case, customer support unhelpful.",Pending,344.22
2025-02-01,USA,Shoes,Running Shoes,4,"Absolutely love the Running Shoes, excellent quality and fast delivery.",Pending,228.52
2025-03-20,UK,Sports,Basketball,5,"The Basketball exceeded my expectations, will definitely buy again!",Canceled,100.96
2025-07-15,UK,Beauty,Face Mask,4,A premium Face Mask with impressive performance.,Fulfilled,235.77
2025-01-15,Canada,Sports,Cycling Helmet,2,"The Cycling Helmet came damaged, packaging was horrible.",Pending,63.27
2024-11-28,UK,Kitchen,Blender Jar,2,"Bad experience, the Blender Jar came with missing parts.",Pending,378.56
2025-07-06,USA,Accessories,Keychain,2,"Extremely dissatisfied with the Keychain, will not recommend.",Canceled,336.62
2024-11-10,USA,Beauty,Sunscreen,3,"Neutral experience, the Sunscreen performs as advertised but lacks premium feel.",Canceled,358.37
2025-05-30,UK,Clothing,Polo Shirt,1,"The Polo Shirt broke within days, horrible quality.",Fulfilled,49.51
2025-03-28,UK,Shoes,Leather Boots,4,"The Leather Boots arrived on time and works perfectly, highly recommend.",Fulfilled,185.59
2025-02-21,Australia,Beauty,Beard Trimmer,2,"Awful experience, will never buy this Beard Trimmer again.",Fulfilled,133.3
2024-09-18,UK,Clothing,Bomber Jacket,3,"Average experience with the Bomber Jacket, works okay but has room for improvement.",Canceled,156.08
2025-01-28,UK,Beauty,Perfume,4,"Loved the color and style of the Perfume, perfect buy.",Fulfilled,359.2
2025-02-06,Canada,Kitchen,Stainless Steel Cookware Set,3,"Neither good nor bad, just okay Stainless Steel Cookware Set.",Fulfilled,36.39
2025-04-02,UK,Electronics,Smartwatch,4,Best purchase ever! The Smartwatch is worth every cent.,Fulfilled,460.14
2024-10-06,USA,Shoes,Climbing Boots,4,"Very happy with the Climbing Boots, fits perfectly and great value for money.",Pending,185.62
2024-10-31,USA,Sports,Tennis Racket,1,"Very poor quality Tennis Racket, broke within a week.",Pending,225.19
2025-06-12,USA,Home,Rice Cooker,3,"I feel neutral about this Rice Cooker, nothing stands out.",Pending,382.03
2025-05-06,USA,Beauty,Beard Trimmer,5,Great Beard Trimmer! Exactly as described and worth every penny.,Canceled,409.44
2025-05-11,Canada,Sports,Dumbbells,2,"Size issue with the Dumbbells, totally unusable.",Fulfilled,189.0
2025-03-23,UK,Accessories,Wallet,5,"Excellent purchase, the Wallet feels premium and durable.",Fulfilled,441.56
2024-10-06,UK,Electronics,Noise Cancelling Headphones,4,"The Noise Cancelling Headphones came earlier than expected, amazing service.",Fulfilled,424.8
2024-12-27,USA,Electronics,Tablet Cover,1,"Awful experience, will never buy this Tablet Cover again.",Canceled,453.01
2024-09-23,USA,Home,Vacuum Cleaner,5,"The Vacuum Cleaner exceeded my expectations, will definitely buy again!",Canceled,365.82
2024-09-02,UK,Electronics,Gaming Mouse,1,The Gaming Mouse is overpriced for such cheap material.,Fulfilled,218.12
2025-04-10,USA,Sports,Running Shorts,1,"Worst experience ever, the Running Shorts is a scam.",Pending,399.81
2025-04-01,UK,Sports,Yoga Mat,1,The Yoga Mat is overpriced for such cheap material.,Fulfilled,365.93
2025-04-20,UK,Electronics,Tablet Cover,4,"Loved the color and style of the Tablet Cover, perfect buy.",Fulfilled,301.39
2025-06-17,USA,Shoes,Canvas Shoes,4,"Loved the color and style of the Canvas Shoes, perfect buy.",Canceled,386.68
2025-06-24,UK,Sports,Swimming Goggles,1,"Worst experience ever, the Swimming Goggles is a scam.",Pending,256.42
2025-07-08,UK,Beauty,Face Mask,1,Customer service ignored my complaint about the Face Mask.,Pending,56.47
2024-09-01,UK,Beauty,Shampoo,3,"It's okay, the Shampoo does the job but quality could be better.",Pending,26.36
2025-06-07,Canada,Kitchen,Blender Jar,4,"The Blender Jar is perfect for my needs, amazing craftsmanship.",Canceled,430.16
2024-10-08,USA,Shoes,Sandals,2,"The Sandals is flimsy and uncomfortable, regret buying it.",Pending,89.49
2025-04-15,Canada,Beauty,Nail Polish,5,The Nail Polish looks amazing and is really sturdy.,Pending,93.73
2024-12-30,UK,Sports,Yoga Mat,1,"Very poor quality Yoga Mat, broke within a week.",Canceled,20.82
2025-02-28,UK,Shoes,Climbing Boots,4,"Very happy with the Climbing Boots, fits perfectly and great value for money.",Fulfilled,434.34
2024-10-01,UK,Sports,Cycling Helmet,2,The Cycling Helmet feels cheap and unreliable.,Canceled,220.43
2024-12-25,Canada,Sports,Cycling Helmet,4,"Very happy with the Cycling Helmet, fits perfectly and great value for money.",Fulfilled,299.54
2024-09-07,Canada,Home,Electric Kettle,3,"It's okay, the Electric Kettle does the job but quality could be better.",Pending,88.76
2025-04-07,UK,Home,Rice Cooker,4,"Very happy with the Rice Cooker, fits perfectly and great value for money.",Fulfilled,471.1
2025-07-10,Canada,Shoes,Sandals,3,"Neither good nor bad, just okay Sandals.",Fulfilled,317.04
2025-02-09,UK,Clothing,Polo Shirt,3,The Polo Shirt does the job but lacks a premium feel.,Fulfilled,172.54
2025-05-12,Australia,Clothing,Leather Jacket,1,"Totally not worth it, the Leather Jacket is a disaster.",Pending,251.74
2025-04-05,Australia,Clothing,Hoodie,4,Best purchase ever! The Hoodie is worth every cent.,Fulfilled,375.65
2024-09-27,Australia,Home,Air Purifier,3,"Average build quality on the Air Purifier, neither bad nor great.",Canceled,189.63
2025-06-15,UK,Beauty,Moisturizing Cream,4,"The Moisturizing Cream arrived on time and works perfectly, highly recommend.",Fulfilled,65.86
2024-08-06,Australia,Accessories,Backpack,4,"The Backpack came earlier than expected, amazing service.",Pending,256.74
2024-12-04,UK,Beauty,Moisturizing Cream,3,"It's usable, but the Moisturizing Cream could have been more comfortable.",Fulfilled,312.77
2025-03-15,Australia,Beauty,Moisturizing Cream,4,"Amazing Moisturizing Cream, customer support was also top-notch.",Fulfilled,372.99
2025-03-23,USA,Clothing,Formal Shirt,3,"The Formal Shirt is acceptable, but I expected slightly better packaging.",Canceled,302.78
2024-09-09,USA,Kitchen,Water Bottle,1,"Extremely dissatisfied with the Water Bottle, will not recommend.",Pending,193.43
2025-01-12,USA,Shoes,Climbing Boots,4,"Absolutely love the Climbing Boots, excellent quality and fast delivery.",Fulfilled,407.85
2024-08-05,Canada,Beauty,Beard Trimmer,1,"Disappointed with the Beard Trimmer, customer support unhelpful.",Pending,479.89
2024-10-19,Canada,Home,Toaster,1,The Toaster arrived late and was not as described.,Pending,284.88
2025-06-20,USA,Beauty,Face Mask,4,"Loved the color and style of the Face Mask, perfect buy.",Canceled,470.49
2024-12-29,USA,Electronics,Smartwatch,1,"Totally not worth it, the Smartwatch is a disaster.",Canceled,227.67
